# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ)"
03/27/20 20:05:30.121235 0.19629,1.12109,0.13916
03/27/20 20:05:30.130556 0.15894,1.10645,0.12988
03/27/20 20:05:30.139877 0.11719,1.14551,0.11182
03/27/20 20:05:30.149204 0.10327,1.24146,0.08350
03/27/20 20:05:30.158524 0.09497,1.30688,0.06177
03/27/20 20:05:30.167601 0.07715,1.35107,0.05762
03/27/20 20:05:30.176924 0.04834,1.38281,0.05566
03/27/20 20:05:30.182278 0.03833,1.38037,0.06055
03/27/20 20:05:30.191595 -0.01367,1.36426,0.06641
03/27/20 20:05:30.200672 -0.05054,1.33643,0.06348
03/27/20 20:05:30.210005 -0.05566,1.28320,0.04590
03/27/20 20:05:30.219339 -0.07397,1.20630,0.04932
03/27/20 20:05:30.228680 -0.06543,1.16602,0.04346
03/27/20 20:05:30.238024 -0.02490,1.10352,0.03906
03/27/20 20:05:30.247366 0.00269,1.00854,0.04639
03/27/20 20:05:30.256699 0.03540,0.91992,0.03760
03/27/20 20:05:30.265791 0.06421,0.84692,0.04028
03/27/20 20:05:30.275126 0.08447,0.80127,0.03833
03/27/20 20:05:30.280485 0.10303,0.75269,0.01929
03/27/20 20:05:30.289808 0.11255,0.72046,0.00977
03/27/20 20:05:30.299143 0.10791,0.69727,0.00293
03/27/20 20:05:30.308218 0.08691,0.67944,0.00146
03/27/20 20:05:30.317558 0.07349,0.66406,-0.00317
03/27/20 20:05:30.326887 0.04688,0.68604,0.00415
03/27/20 20:05:30.336214 0.03906,0.70361,0.00732
03/27/20 20:05:30.345539 0.03174,0.69409,0.01074
03/27/20 20:05:30.354864 0.00830,0.67822,0.04028
03/27/20 20:05:30.364199 -0.01758,0.66357,0.06128
03/27/20 20:05:30.373766 -0.05371,0.67041,0.07739
03/27/20 20:05:30.383102 -0.07495,0.68750,0.09229
03/27/20 20:05:30.392429 -0.08105,0.67529,0.10693
03/27/20 20:05:30.401749 -0.07935,0.66089,0.11572
03/27/20 20:05:30.411074 -0.05273,0.68066,0.11572
03/27/20 20:05:30.420387 -0.02661,0.67847,0.12573
03/27/20 20:05:30.429714 -0.02344,0.68994,0.12939
03/27/20 20:05:30.438786 0.00269,0.71753,0.13232
03/27/20 20:05:30.448113 0.02075,0.72021,0.13696
03/27/20 20:05:30.457438 0.03809,0.73047,0.14502
03/27/20 20:05:30.462788 0.03223,0.74634,0.15234
03/27/20 20:05:30.471869 0.03052,0.77856,0.15918
03/27/20 20:05:30.481195 0.02124,0.80981,0.16553
03/27/20 20:05:30.490524 0.00098,0.86890,0.15479
03/27/20 20:05:30.499863 -0.01855,0.92456,0.14038
03/27/20 20:05:30.509193 -0.02026,0.97070,0.12891
03/27/20 20:05:30.518517 0.00366,1.02344,0.10303
03/27/20 20:05:30.527847 0.01465,1.06543,0.09473
03/27/20 20:05:30.536930 0.01465,1.04810,0.08228
03/27/20 20:05:30.546265 0.02441,1.06934,0.06738
03/27/20 20:05:30.551621 0.04370,1.09717,0.06226
03/27/20 20:05:30.560949 0.08081,1.15112,0.05737
03/27/20 20:05:30.570023 0.11157,1.16943,0.05859
03/27/20 20:05:30.579350 0.12866,1.20850,0.07129
03/27/20 20:05:30.588684 0.10132,1.23462,0.10205
03/27/20 20:05:30.598017 0.06055,1.25220,0.13037
03/27/20 20:05:30.607346 0.04736,1.26636,0.14648
03/27/20 20:05:30.616674 0.02344,1.26270,0.14136
03/27/20 20:05:30.626003 0.01147,1.29028,0.16284
03/27/20 20:05:30.635086 -0.02148,1.29321,0.17944
03/27/20 20:05:30.640440 -0.04980,1.30078,0.16699
03/27/20 20:05:30.649769 -0.08594,1.29980,0.14307
03/27/20 20:05:30.659103 -0.09082,1.27148,0.13086
03/27/20 20:05:30.668430 -0.05542,1.21509,0.13281
03/27/20 20:05:30.677502 -0.06372,1.16064,0.13647
03/27/20 20:05:30.686815 -0.07031,1.09619,0.13501
03/27/20 20:05:30.696135 -0.05127,1.09082,0.11523
03/27/20 20:05:30.705450 0.01074,1.12158,0.10449
03/27/20 20:05:30.714764 0.07397,1.17944,0.07227
03/27/20 20:05:30.724091 0.10571,1.20801,0.04492
03/27/20 20:05:30.733891 0.10889,1.23047,0.03345
03/27/20 20:05:30.742964 0.08130,1.21436,0.02100
03/27/20 20:05:30.752281 0.04346,1.22876,0.00684
03/27/20 20:05:30.761602 0.00098,1.19629,0.01123
03/27/20 20:05:30.770931 -0.03931,1.17822,0.02979
03/27/20 20:05:30.780256 -0.05811,1.14136,0.04443
03/27/20 20:05:30.789591 -0.06323,1.05933,0.05273
03/27/20 20:05:30.798918 -0.06055,0.95703,0.05029
03/27/20 20:05:30.807993 -0.03955,0.87720,0.05225
03/27/20 20:05:30.817318 0.00684,0.80884,0.03784
03/27/20 20:05:30.826641 0.04688,0.75854,0.02148
03/27/20 20:05:30.831989 0.08301,0.72314,0.00195
03/27/20 20:05:30.841116 0.10669,0.70654,-0.00342
03/27/20 20:05:30.850433 0.10278,0.67944,0.01245
03/27/20 20:05:30.859758 0.06079,0.66992,0.02173
03/27/20 20:05:30.869080 0.01416,0.68628,0.03809
03/27/20 20:05:30.878410 -0.05322,0.73389,0.05688
03/27/20 20:05:30.887737 -0.08789,0.76563,0.06104
03/27/20 20:05:30.897051 -0.13281,0.77881,0.07886
03/27/20 20:05:30.906116 -0.15869,0.76367,0.09326
03/27/20 20:05:30.915424 -0.14429,0.73242,0.10132
03/27/20 20:05:30.920771 -0.13525,0.70557,0.10376
03/27/20 20:05:30.930071 -0.09985,0.69043,0.10352
03/27/20 20:05:30.939112 -0.07568,0.67749,0.10645
03/27/20 20:05:30.948422 -0.05591,0.67944,0.10449
03/27/20 20:05:30.957729 -0.03223,0.70093,0.10352
03/27/20 20:05:30.967033 -0.01123,0.68555,0.10498
03/27/20 20:05:30.976341 0.00830,0.68945,0.12329
03/27/20 20:05:30.985647 0.02563,0.68213,0.12793
03/27/20 20:05:30.994951 0.03320,0.67798,0.12988
03/27/20 20:05:31.004013 0.03857,0.70557,0.12842
03/27/20 20:05:31.009356 0.04053,0.72070,0.12646
03/27/20 20:05:31.018663 0.05054,0.75586,0.12451
03/27/20 20:05:31.027973 0.04688,0.80371,0.11523
03/27/20 20:05:31.037041 0.04639,0.81592,0.11426
03/27/20 20:05:31.046350 0.05005,0.84424,0.12061
03/27/20 20:05:31.055664 0.03906,0.89038,0.12109
03/27/20 20:05:31.064976 0.02148,0.92432,0.10645
03/27/20 20:05:31.074289 0.03735,1.02368,0.09229
03/27/20 20:05:31.083605 0.05029,1.10645,0.06104
03/27/20 20:05:31.092916 0.06641,1.20703,0.03369
03/27/20 20:05:31.102453 0.09033,1.32373,0.01782
03/27/20 20:05:31.111759 0.07373,1.36694,0.00415
03/27/20 20:05:31.121065 0.05981,1.42334,0.02441
03/27/20 20:05:31.130373 0.04883,1.45239,0.04272
03/27/20 20:05:31.139673 0.05347,1.46436,0.04492
03/27/20 20:05:31.148987 0.05200,1.46436,0.07617
03/27/20 20:05:31.158293 0.03394,1.39844,0.13989
03/27/20 20:05:31.167362 -0.00879,1.31860,0.16382
03/27/20 20:05:31.176678 -0.06445,1.25781,0.18286
03/27/20 20:05:31.185991 -0.07397,1.22266,0.19604
03/27/20 20:05:31.191345 -0.06982,1.19922,0.20996
03/27/20 20:05:31.200415 -0.05566,1.13794,0.21851
03/27/20 20:05:31.209728 -0.05200,1.10205,0.20117
03/27/20 20:05:31.219048 0.00684,1.07861,0.17920
03/27/20 20:05:31.228365 0.07861,1.06958,0.13330
03/27/20 20:05:31.237677 0.15381,1.08398,0.08691
03/27/20 20:05:31.247013 0.20215,1.13867,0.05664
03/27/20 20:05:31.256342 0.20410,1.18555,0.03711
03/27/20 20:05:31.265429 0.15625,1.22437,0.01660
03/27/20 20:05:31.274746 0.06494,1.27832,-0.00024
03/27/20 20:05:31.280102 0.01807,1.30127,-0.01074
03/27/20 20:05:31.289438 -0.03564,1.29395,-0.02344
03/27/20 20:05:31.298765 -0.04736,1.23975,-0.01831
03/27/20 20:05:31.307846 -0.00977,1.13110,-0.02124
03/27/20 20:05:31.317173 0.03809,1.04102,-0.03784
03/27/20 20:05:31.326513 0.09741,0.97925,-0.05737
03/27/20 20:05:31.335846 0.12695,0.88940,-0.06885
03/27/20 20:05:31.345181 0.13965,0.82715,-0.07983
03/27/20 20:05:31.354511 0.14307,0.78613,-0.07324
03/27/20 20:05:31.363836 0.11743,0.75586,-0.06494
03/27/20 20:05:31.373402 0.08984,0.73486,-0.03076
03/27/20 20:05:31.382725 0.07129,0.70313,-0.01318
03/27/20 20:05:31.392033 0.03638,0.67310,0.01880
03/27/20 20:05:31.401337 0.03467,0.66553,0.02637
03/27/20 20:05:31.410650 0.03564,0.64136,0.03418
03/27/20 20:05:31.419956 0.03369,0.64063,0.04736
03/27/20 20:05:31.429266 0.02588,0.64160,0.05518
03/27/20 20:05:31.438318 0.01636,0.63647,0.07642
03/27/20 20:05:31.447626 0.01294,0.64014,0.09766
03/27/20 20:05:31.456921 0.00977,0.64795,0.10132
03/27/20 20:05:31.466242 0.01245,0.66089,0.10010
03/27/20 20:05:31.476032 0.01416,0.67627,0.10449
03/27/20 20:05:31.485348 0.01685,0.67651,0.12427
03/27/20 20:05:31.494658 0.01587,0.69019,0.13428
03/27/20 20:05:31.503723 0.01758,0.69849,0.14038
03/27/20 20:05:31.513044 0.00073,0.74976,0.15283
03/27/20 20:05:31.522373 -0.00488,0.77832,0.14648
03/27/20 20:05:31.531706 -0.00073,0.79077,0.15137
03/27/20 20:05:31.541044 -0.01050,0.81348,0.15771
03/27/20 20:05:31.550377 -0.02661,0.84375,0.14551
03/27/20 20:05:31.559711 -0.01636,0.91870,0.11890
03/27/20 20:05:31.569262 0.03247,0.98950,0.10840
03/27/20 20:05:31.578587 0.08032,1.03882,0.11475
03/27/20 20:05:31.587917 0.12183,1.06445,0.10938
03/27/20 20:05:31.597242 0.15649,1.09399,0.09888
03/27/20 20:05:31.606566 0.14453,1.13306,0.08740
03/27/20 20:05:31.615891 0.13867,1.15674,0.07080
03/27/20 20:05:31.625216 0.13208,1.18311,0.06299
03/27/20 20:05:31.634296 0.13477,1.20313,0.06543
03/27/20 20:05:31.643622 0.12305,1.19922,0.08398
03/27/20 20:05:31.652960 0.11328,1.16699,0.10278
03/27/20 20:05:31.658316 0.10767,1.16162,0.11572
03/27/20 20:05:31.667400 0.06006,1.14648,0.14355
03/27/20 20:05:31.676735 0.04834,1.18066,0.13184
03/27/20 20:05:31.686066 0.05005,1.20508,0.13574
03/27/20 20:05:31.695391 0.03174,1.24585,0.15918
03/27/20 20:05:31.704714 -0.00098,1.24365,0.20703
03/27/20 20:05:31.714047 -0.01660,1.17432,0.19995
03/27/20 20:05:31.723375 -0.03955,1.14355,0.17310
03/27/20 20:05:31.732462 -0.03735,1.12793,0.14795
03/27/20 20:05:31.741781 -0.05957,1.11694,0.15430
03/27/20 20:05:31.747135 -0.07129,1.10889,0.16162
03/27/20 20:05:31.756464 -0.06787,1.08154,0.14185
03/27/20 20:05:31.765789 -0.05225,1.07178,0.08423
03/27/20 20:05:31.774860 0.00464,1.09497,0.02832
03/27/20 20:05:31.784178 0.04028,1.13452,0.02539
03/27/20 20:05:31.793505 0.01953,1.15918,0.02539
03/27/20 20:05:31.802826 0.00122,1.16675,0.01440
03/27/20 20:05:31.812159 -0.00977,1.17017,-0.00488
03/27/20 20:05:31.821491 -0.02588,1.18213,-0.02979
03/27/20 20:05:31.830572 -0.02002,1.17358,-0.05566
03/27/20 20:05:31.835932 -0.02710,1.15259,-0.06104
03/27/20 20:05:31.845263 -0.01392,1.09497,-0.04272
03/27/20 20:05:31.854586 0.01025,1.01367,-0.03027
03/27/20 20:05:31.863895 0.03931,0.94116,-0.02246
03/27/20 20:05:31.872959 0.05957,0.87061,-0.00220
03/27/20 20:05:31.882278 0.04980,0.78271,0.01685
03/27/20 20:05:31.891598 0.04272,0.75024,0.04272
03/27/20 20:05:31.900915 0.01953,0.72559,0.06396
03/27/20 20:05:31.910242 -0.00854,0.73022,0.07080
03/27/20 20:05:31.919561 -0.04907,0.75562,0.07764
03/27/20 20:05:31.929373 -0.08130,0.79028,0.07593
03/27/20 20:05:31.938448 -0.10571,0.82080,0.07886
03/27/20 20:05:31.947767 -0.11646,0.82007,0.08691
03/27/20 20:05:31.957062 -0.11987,0.81055,0.08936
03/27/20 20:05:31.966362 -0.11182,0.80566,0.08594
03/27/20 20:05:31.975664 -0.09326,0.79688,0.07739
03/27/20 20:05:31.984963 -0.06689,0.77173,0.07178
03/27/20 20:05:31.994259 -0.01782,0.76563,0.06152
03/27/20 20:05:32.003307 0.00439,0.74609,0.06006
03/27/20 20:05:32.012596 0.01025,0.72510,0.06226
03/27/20 20:05:32.017925 0.03174,0.70801,0.06445
03/27/20 20:05:32.027210 0.04980,0.69214,0.06982
03/27/20 20:05:32.036251 0.05688,0.71753,0.07080
03/27/20 20:05:32.045547 0.05127,0.72925,0.08838
03/27/20 20:05:32.054836 0.04810,0.72681,0.09644
03/27/20 20:05:32.064137 0.05396,0.75366,0.10181
03/27/20 20:05:32.073433 0.05322,0.76978,0.11743
03/27/20 20:05:32.082733 0.03882,0.78125,0.14209
03/27/20 20:05:32.092026 0.02490,0.83130,0.14648
03/27/20 20:05:32.101074 0.01733,0.87891,0.15430
03/27/20 20:05:32.110378 -0.00415,0.89941,0.17651
03/27/20 20:05:32.115730 -0.01758,0.91406,0.18701
03/27/20 20:05:32.125053 -0.02612,0.93701,0.20605
03/27/20 20:05:32.134136 -0.04443,0.95117,0.21973
03/27/20 20:05:32.143475 -0.05176,0.99341,0.22217
03/27/20 20:05:32.152813 -0.03003,1.04907,0.21631
03/27/20 20:05:32.162155 -0.01514,1.08936,0.20068
03/27/20 20:05:32.171486 -0.00366,1.15039,0.19580
03/27/20 20:05:32.180820 0.02710,1.21265,0.18091
03/27/20 20:05:32.190132 0.05859,1.27588,0.14697
03/27/20 20:05:32.199207 0.07520,1.29028,0.13599
03/27/20 20:05:32.204559 0.08398,1.28735,0.13086
03/27/20 20:05:32.213886 0.08691,1.30273,0.12280
03/27/20 20:05:32.223217 0.07593,1.30884,0.14111
03/27/20 20:05:32.232296 0.07959,1.28271,0.15625
03/27/20 20:05:32.241631 0.07544,1.24121,0.15771
03/27/20 20:05:32.250958 0.06201,1.21680,0.13477
03/27/20 20:05:32.260288 0.05005,1.21802,0.13330
03/27/20 20:05:32.269615 0.03955,1.19141,0.14258
03/27/20 20:05:32.278946 0.03857,1.16406,0.13794
03/27/20 20:05:32.288269 0.04688,1.15771,0.09741
03/27/20 20:05:32.297813 0.08032,1.18311,0.04517
03/27/20 20:05:32.307140 0.13037,1.22754,-0.01685
03/27/20 20:05:32.316479 0.15869,1.24756,-0.06543
03/27/20 20:05:32.325813 0.16284,1.17188,-0.07739
03/27/20 20:05:32.335140 0.13306,1.15967,-0.04883
03/27/20 20:05:32.344482 0.12158,1.14258,-0.05981
03/27/20 20:05:32.353809 0.08032,1.09058,-0.05029
03/27/20 20:05:32.362888 0.03784,1.06592,-0.02246
03/27/20 20:05:32.372211 0.02710,1.03394,-0.03809
03/27/20 20:05:32.381542 0.01099,1.02563,-0.04492
03/27/20 20:05:32.386894 0.01172,1.02393,-0.04126
03/27/20 20:05:32.396229 0.03979,0.97192,-0.04883
03/27/20 20:05:32.405323 0.05786,0.93628,-0.05469
03/27/20 20:05:32.414669 0.09497,0.92090,-0.07080
03/27/20 20:05:32.424011 0.14087,0.88574,-0.07031
03/27/20 20:05:32.433353 0.14233,0.82813,-0.05322
03/27/20 20:05:32.442688 0.11890,0.79126,-0.03369
03/27/20 20:05:32.452023 0.10229,0.77637,-0.02637
03/27/20 20:05:32.461350 0.09619,0.75879,-0.01782
03/27/20 20:05:32.470421 0.07080,0.74707,-0.00122
03/27/20 20:05:32.475769 0.05249,0.74463,0.00830
03/27/20 20:05:32.485092 0.02051,0.73779,0.02588
03/27/20 20:05:32.494412 0.00488,0.73877,0.03735
03/27/20 20:05:32.503483 0.00830,0.74902,0.05469
03/27/20 20:05:32.512802 0.00635,0.74072,0.05908
03/27/20 20:05:32.522122 0.00488,0.75220,0.06543
03/27/20 20:05:32.531445 0.00586,0.74854,0.06836
03/27/20 20:05:32.540772 0.01367,0.72607,0.07324
03/27/20 20:05:32.550095 -0.00171,0.71997,0.08838
03/27/20 20:05:32.559410 0.00000,0.73438,0.09619
03/27/20 20:05:32.568974 -0.00977,0.73779,0.10840
03/27/20 20:05:32.578297 -0.01611,0.72144,0.12109
03/27/20 20:05:32.587635 -0.01318,0.71265,0.13135
03/27/20 20:05:32.596966 0.00537,0.74976,0.14038
03/27/20 20:05:32.606297 0.01294,0.77417,0.14746
03/27/20 20:05:32.615627 0.02124,0.79297,0.15088
03/27/20 20:05:32.624962 0.03564,0.81665,0.14404
03/27/20 20:05:32.634018 0.02759,0.86279,0.12891
03/27/20 20:05:32.643333 0.03198,0.92651,0.11792
03/27/20 20:05:32.652660 0.05493,0.96533,0.10791
03/27/20 20:05:32.658012 0.06104,0.97803,0.10742
03/27/20 20:05:32.667095 0.06104,0.98877,0.11182
03/27/20 20:05:32.676430 0.05371,0.99854,0.12451
03/27/20 20:05:32.685764 0.04346,0.97485,0.13525
03/27/20 20:05:32.695103 0.02222,0.96948,0.13745
03/27/20 20:05:32.704441 -0.00049,1.03296,0.12549
03/27/20 20:05:32.713779 -0.00269,1.08105,0.11890
03/27/20 20:05:32.723118 0.00635,1.10889,0.11182
03/27/20 20:05:32.732197 0.02100,1.15308,0.09692
03/27/20 20:05:32.741531 0.02686,1.21558,0.08936
03/27/20 20:05:32.750862 0.04126,1.25122,0.09131
03/27/20 20:05:32.756214 0.04321,1.25537,0.08789
03/27/20 20:05:32.765545 0.05200,1.26953,0.09912
03/27/20 20:05:32.774620 0.02954,1.27417,0.14404
03/27/20 20:05:32.783943 -0.00391,1.24219,0.15698
03/27/20 20:05:32.793282 -0.03076,1.21289,0.14746
03/27/20 20:05:32.802612 -0.03662,1.22021,0.12329
03/27/20 20:05:32.811955 -0.03320,1.23657,0.09375
03/27/20 20:05:32.821301 -0.04517,1.20679,0.09473
03/27/20 20:05:32.830643 -0.08423,1.20166,0.09570
03/27/20 20:05:32.839726 -0.09619,1.20972,0.06885
03/27/20 20:05:32.845081 -0.08301,1.22949,0.04834
03/27/20 20:05:32.854424 -0.05737,1.24707,-0.01563
03/27/20 20:05:32.863758 -0.00732,1.27393,-0.07275
03/27/20 20:05:32.872849 0.03784,1.27173,-0.09839
03/27/20 20:05:32.882195 0.07349,1.24072,-0.11084
03/27/20 20:05:32.891537 0.09839,1.19238,-0.10327
03/27/20 20:05:32.900883 0.10278,1.15625,-0.10156
03/27/20 20:05:32.910221 0.11719,1.13916,-0.12891
03/27/20 20:05:32.919567 0.11035,1.09497,-0.14844
03/27/20 20:05:32.928902 0.07593,1.03442,-0.12402
03/27/20 20:05:32.938461 0.02246,0.95874,-0.08667
03/27/20 20:05:32.947788 -0.00732,0.88452,-0.04785
03/27/20 20:05:32.957127 -0.01904,0.84229,-0.01855
03/27/20 20:05:32.966457 -0.02051,0.81274,-0.00122
03/27/20 20:05:32.975777 -0.02881,0.78809,0.01709
03/27/20 20:05:32.985092 -0.04297,0.78320,0.02979
03/27/20 20:05:32.994408 -0.06421,0.79810,0.04175
03/27/20 20:05:33.003490 -0.08203,0.81274,0.05078
03/27/20 20:05:33.012814 -0.08960,0.79199,0.05273
03/27/20 20:05:33.022137 -0.08838,0.78320,0.06250
03/27/20 20:05:33.027485 -0.07935,0.79321,0.07275
03/27/20 20:05:33.036560 -0.06494,0.79590,0.07861
03/27/20 20:05:33.045883 -0.05322,0.79224,0.07446
03/27/20 20:05:33.055199 -0.04980,0.76978,0.07886
03/27/20 20:05:33.064507 -0.05615,0.74805,0.08105
03/27/20 20:05:33.073830 -0.05615,0.73560,0.08545
03/27/20 20:05:33.083160 -0.06812,0.70557,0.08496
03/27/20 20:05:33.092484 -0.05347,0.69922,0.10132
03/27/20 20:05:33.101559 -0.01953,0.70166,0.10303
03/27/20 20:05:33.110886 0.00293,0.71191,0.10449
03/27/20 20:05:33.116238 0.02515,0.72461,0.10303
03/27/20 20:05:33.125553 0.03613,0.73706,0.10181
03/27/20 20:05:33.134872 0.03833,0.73804,0.10791
03/27/20 20:05:33.143940 0.03027,0.74414,0.10938
03/27/20 20:05:33.153259 0.02197,0.77490,0.12451
03/27/20 20:05:33.162579 -0.00098,0.78662,0.13281
03/27/20 20:05:33.171898 0.00439,0.80859,0.14648
03/27/20 20:05:33.181213 0.01074,0.81470,0.14233
03/27/20 20:05:33.190529 0.03125,0.85034,0.15430
03/27/20 20:05:33.199596 0.05151,0.91235,0.14990
03/27/20 20:05:33.204948 0.06372,0.94287,0.15479
03/27/20 20:05:33.214275 0.05664,0.97485,0.15381
03/27/20 20:05:33.223598 0.06104,1.07910,0.14551
03/27/20 20:05:33.232929 0.05566,1.13794,0.14502
03/27/20 20:05:33.242012 0.02490,1.18164,0.15430
03/27/20 20:05:33.251343 -0.01685,1.19458,0.17578
03/27/20 20:05:33.260685 -0.04077,1.21387,0.18652
03/27/20 20:05:33.270035 -0.04346,1.25098,0.18335
03/27/20 20:05:33.279377 -0.02710,1.26392,0.17578
03/27/20 20:05:33.288715 -0.00415,1.26953,0.15698
03/27/20 20:05:33.298531 0.01587,1.26172,0.15625
03/27/20 20:05:33.307617 0.03149,1.25464,0.13086
03/27/20 20:05:33.316944 0.05103,1.28369,0.10742
03/27/20 20:05:33.326283 0.06226,1.25146,0.11035
03/27/20 20:05:33.335609 0.05322,1.19360,0.12793
03/27/20 20:05:33.344933 0.03076,1.17188,0.12256
03/27/20 20:05:33.354244 0.00488,1.13550,0.11133
03/27/20 20:05:33.363571 0.01318,1.13184,0.11572
03/27/20 20:05:33.372639 0.02466,1.13110,0.12427
03/27/20 20:05:33.381954 0.04272,1.13232,0.09595
03/27/20 20:05:33.387302 0.04199,1.13770,0.06934
03/27/20 20:05:33.396629 0.05444,1.15186,0.04639
03/27/20 20:05:33.405705 0.07471,1.17407,0.02295
03/27/20 20:05:33.415031 0.08252,1.19067,0.01221
03/27/20 20:05:33.424351 0.06860,1.18994,0.02734
03/27/20 20:05:33.433682 0.02710,1.16797,0.05029
03/27/20 20:05:33.443012 -0.02539,1.14795,0.04297
03/27/20 20:05:33.452354 -0.04541,1.13623,0.04028
03/27/20 20:05:33.461689 -0.05005,1.13745,0.00610
03/27/20 20:05:33.470764 -0.02466,1.10156,-0.01904
03/27/20 20:05:33.476124 -0.01123,1.08789,-0.03516
03/27/20 20:05:33.485447 0.03247,1.05054,-0.04932
03/27/20 20:05:33.494793 0.08154,0.99414,-0.04736
03/27/20 20:05:33.503891 0.11401,0.92700,-0.03564
03/27/20 20:05:33.513233 0.13965,0.89111,-0.02930
03/27/20 20:05:33.522568 0.15234,0.84082,-0.02515
03/27/20 20:05:33.531910 0.16455,0.80615,-0.02295
03/27/20 20:05:33.541252 0.16406,0.77295,-0.01782
03/27/20 20:05:33.550594 0.13208,0.75586,0.00146
03/27/20 20:05:33.559910 0.10620,0.75244,0.01733
03/27/20 20:05:33.569714 0.08032,0.74561,0.03369
03/27/20 20:05:33.578781 0.06836,0.73096,0.04297
03/27/20 20:05:33.588104 0.05200,0.71851,0.06006
03/27/20 20:05:33.597420 0.05127,0.70801,0.07080
03/27/20 20:05:33.606739 0.05542,0.70898,0.08276
03/27/20 20:05:33.616051 0.05054,0.69189,0.08984
03/27/20 20:05:33.625366 0.03052,0.67163,0.10376
03/27/20 20:05:33.634670 0.02466,0.68970,0.11353
03/27/20 20:05:33.643745 0.02856,0.70166,0.11328
03/27/20 20:05:33.653057 0.01099,0.69092,0.12891
03/27/20 20:05:33.662384 0.01270,0.70410,0.14111
03/27/20 20:05:33.667732 0.00830,0.69800,0.14844
03/27/20 20:05:33.676815 -0.00024,0.69507,0.16016
03/27/20 20:05:33.686134 -0.00146,0.71045,0.16650
03/27/20 20:05:33.695469 -0.02246,0.72705,0.17871
03/27/20 20:05:33.704803 -0.05396,0.76514,0.18408
03/27/20 20:05:33.714130 -0.07617,0.81592,0.18555
03/27/20 20:05:33.723457 -0.08154,0.83765,0.17651
03/27/20 20:05:33.732777 -0.06885,0.89453,0.18018
03/27/20 20:05:33.741848 -0.02979,0.94043,0.16406
03/27/20 20:05:33.751167 0.00635,0.97998,0.14453
03/27/20 20:05:33.756516 0.01831,0.99585,0.13940
03/27/20 20:05:33.765839 0.02979,1.00146,0.13501
03/27/20 20:05:33.774921 0.05200,1.00000,0.13281
03/27/20 20:05:33.784248 0.06616,1.00708,0.13037
03/27/20 20:05:33.793575 0.09668,1.03394,0.11743
03/27/20 20:05:33.802910 0.12769,1.04590,0.11230
03/27/20 20:05:33.812233 0.13428,1.05469,0.09814
03/27/20 20:05:33.821545 0.13330,1.12866,0.07349
03/27/20 20:05:33.830849 0.11768,1.18408,0.06470
03/27/20 20:05:33.839924 0.08203,1.22168,0.07275
03/27/20 20:05:33.845272 0.07739,1.24683,0.07349
03/27/20 20:05:33.854591 0.07080,1.29785,0.09082
03/27/20 20:05:33.863907 0.07080,1.26514,0.15552
03/27/20 20:05:33.872982 0.05054,1.18091,0.19678
03/27/20 20:05:33.882309 0.02246,1.10498,0.19189
03/27/20 20:05:33.891640 0.02271,1.12915,0.20361
03/27/20 20:05:33.900971 0.03564,1.14209,0.16895
03/27/20 20:05:33.910305 0.01587,1.13599,0.15625
03/27/20 20:05:33.919628 0.04199,1.13940,0.14258
03/27/20 20:05:33.928967 0.06396,1.12476,0.10303
03/27/20 20:05:33.938534 0.07544,1.14917,0.04077
03/27/20 20:05:33.947868 0.08594,1.21167,0.00244
03/27/20 20:05:33.957203 0.08838,1.26978,-0.03125
03/27/20 20:05:33.966541 0.08789,1.29541,-0.06226
03/27/20 20:05:33.975868 0.06689,1.26807,-0.03174
03/27/20 20:05:33.985203 0.05444,1.18945,0.01123
03/27/20 20:05:33.994534 0.05396,1.13159,0.01587
03/27/20 20:05:34.003616 0.05542,1.09546,0.02466
03/27/20 20:05:34.012951 0.05908,1.02612,0.04346
03/27/20 20:05:34.022282 0.03540,0.96899,0.05835
03/27/20 20:05:34.027634 0.00757,0.95142,0.06982
03/27/20 20:05:34.036980 -0.02563,0.90552,0.08789
03/27/20 20:05:34.046082 -0.02197,0.87671,0.08057
03/27/20 20:05:34.055428 -0.01563,0.87305,0.07373
03/27/20 20:05:34.064774 -0.01953,0.89990,0.07080
03/27/20 20:05:34.074104 -0.01611,0.90894,0.05786
03/27/20 20:05:34.083443 -0.00171,0.91040,0.04346
03/27/20 20:05:34.092777 -0.01367,0.89526,0.04688
03/27/20 20:05:34.102104 -0.01904,0.88135,0.04443
03/27/20 20:05:34.111179 -0.05615,0.87622,0.03320
03/27/20 20:05:34.120502 -0.06323,0.86743,0.04248
03/27/20 20:05:34.125854 -0.05420,0.85352,0.04443
03/27/20 20:05:34.135170 -0.03882,0.81226,0.04175
03/27/20 20:05:34.144234 -0.02295,0.75562,0.05127
03/27/20 20:05:34.153561 -0.00220,0.73608,0.05078
03/27/20 20:05:34.162888 -0.00098,0.71411,0.05981
03/27/20 20:05:34.172203 0.01514,0.69165,0.07227
03/27/20 20:05:34.181500 0.00391,0.67871,0.07373
03/27/20 20:05:34.190826 -0.01050,0.66162,0.09473
03/27/20 20:05:34.200142 -0.00732,0.65259,0.11328
03/27/20 20:05:34.209209 0.00684,0.63770,0.11572
03/27/20 20:05:34.214558 0.00684,0.62012,0.12769
03/27/20 20:05:34.223873 0.00171,0.64575,0.14844
