# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ)"
03/24/20 16:49:31.572493 -0.00244,0.97046,0.01367
03/24/20 16:49:31.582003 -0.00464,0.97583,0.01465
03/24/20 16:49:31.591303 -0.00024,0.97388,0.01709
03/24/20 16:49:31.600615 -0.00513,0.98535,0.01465
03/24/20 16:49:31.609915 -0.00488,0.97827,0.01392
03/24/20 16:49:31.619206 -0.00488,0.97827,0.01587
03/24/20 16:49:31.628506 -0.00049,0.98047,0.01636
03/24/20 16:49:31.637814 -0.00439,0.98291,0.01489
03/24/20 16:49:31.646864 -0.00146,0.97705,0.01758
03/24/20 16:49:31.656109 -0.00269,0.97461,0.02124
03/24/20 16:49:31.665396 -0.00146,0.97461,0.02002
03/24/20 16:49:31.670729 -0.00586,0.97437,0.01563
03/24/20 16:49:31.679777 -0.00464,0.97314,0.01392
03/24/20 16:49:31.689074 -0.00586,0.97339,0.01660
03/24/20 16:49:31.698385 -0.00122,0.97314,0.01489
03/24/20 16:49:31.707686 -0.00610,0.97803,0.01392
03/24/20 16:49:31.716972 -0.00366,0.98145,0.01563
03/24/20 16:49:31.726271 -0.00562,0.97705,0.01855
03/24/20 16:49:31.735571 -0.00488,0.97583,0.01611
03/24/20 16:49:31.744627 -0.00537,0.97510,0.01611
03/24/20 16:49:31.753943 -0.00098,0.98047,0.01538
03/24/20 16:49:31.759283 -0.00464,0.98364,0.01758
03/24/20 16:49:31.768585 -0.00317,0.97925,0.01343
03/24/20 16:49:31.777637 -0.00024,0.97412,0.01416
03/24/20 16:49:31.786949 -0.00244,0.97314,0.01514
03/24/20 16:49:31.796246 -0.00269,0.97852,0.01270
03/24/20 16:49:31.805550 -0.00366,0.97656,0.01636
03/24/20 16:49:31.814852 -0.00146,0.98047,0.01318
03/24/20 16:49:31.824154 -0.00269,0.97876,0.01465
03/24/20 16:49:31.833431 -0.00513,0.97266,0.01660
03/24/20 16:49:31.842482 -0.00635,0.97559,0.01855
03/24/20 16:49:31.847817 -0.00146,0.98022,0.01465
03/24/20 16:49:31.857134 -0.00439,0.97485,0.01514
03/24/20 16:49:31.866419 -0.00317,0.97974,0.01587
03/24/20 16:49:31.875483 -0.00562,0.97974,0.01587
03/24/20 16:49:31.884792 -0.00366,0.97803,0.01685
03/24/20 16:49:31.894091 -0.00073,0.97925,0.01172
03/24/20 16:49:31.903399 -0.00415,0.97485,0.01343
03/24/20 16:49:31.912699 -0.00635,0.97754,0.01074
03/24/20 16:49:31.922012 -0.00586,0.97803,0.01685
03/24/20 16:49:31.931314 -0.00366,0.97363,0.01416
03/24/20 16:49:31.940832 -0.00317,0.98193,0.01318
03/24/20 16:49:31.950125 -0.00342,0.97852,0.02100
03/24/20 16:49:31.959396 -0.01074,0.96680,0.01440
03/24/20 16:49:31.968710 -0.00317,0.97534,0.01343
03/24/20 16:49:31.978005 -0.00586,0.97632,0.01807
03/24/20 16:49:31.987278 -0.00220,0.98022,0.01538
03/24/20 16:49:31.996592 -0.00391,0.98242,0.01660
03/24/20 16:49:32.005657 -0.00635,0.97729,0.01294
03/24/20 16:49:32.014954 -0.00415,0.97729,0.01855
03/24/20 16:49:32.024265 -0.00464,0.97778,0.01855
03/24/20 16:49:32.029613 -0.00659,0.97241,0.01904
03/24/20 16:49:32.038677 -0.00684,0.97583,0.02148
03/24/20 16:49:32.047966 -0.00342,0.97559,0.01636
03/24/20 16:49:32.057278 -0.00757,0.97510,0.01489
03/24/20 16:49:32.066589 -0.00537,0.97632,0.01611
03/24/20 16:49:32.075905 -0.00146,0.97949,0.01709
03/24/20 16:49:32.085171 -0.00439,0.97388,0.01563
03/24/20 16:49:32.094452 -0.00488,0.97656,0.01611
03/24/20 16:49:32.103493 -0.00317,0.98047,0.01489
03/24/20 16:49:32.112793 -0.00342,0.97534,0.02026
03/24/20 16:49:32.118134 -0.00342,0.97363,0.01465
03/24/20 16:49:32.127434 -0.00781,0.97827,0.01782
03/24/20 16:49:32.136494 -0.00635,0.97778,0.01514
03/24/20 16:49:32.145794 -0.00317,0.97949,0.01807
03/24/20 16:49:32.155098 -0.00439,0.97607,0.01563
03/24/20 16:49:32.164394 -0.00488,0.97266,0.01758
03/24/20 16:49:32.173702 -0.00415,0.97339,0.01514
03/24/20 16:49:32.182980 -0.00342,0.97852,0.01782
03/24/20 16:49:32.192253 -0.00586,0.97510,0.01831
03/24/20 16:49:32.201309 -0.00635,0.97632,0.01636
03/24/20 16:49:32.206627 -0.00195,0.97705,0.01025
03/24/20 16:49:32.215893 -0.00269,0.97705,0.01489
03/24/20 16:49:32.225166 -0.00391,0.97583,0.01587
03/24/20 16:49:32.234200 -0.00244,0.97827,0.01733
03/24/20 16:49:32.243481 -0.00366,0.97485,0.01807
03/24/20 16:49:32.252777 -0.00439,0.97485,0.01318
03/24/20 16:49:32.262051 -0.00269,0.98096,0.01489
03/24/20 16:49:32.271343 -0.00562,0.97388,0.01587
03/24/20 16:49:32.280651 -0.00586,0.98096,0.01538
03/24/20 16:49:32.289944 -0.00244,0.97827,0.01782
03/24/20 16:49:32.299465 -0.00146,0.97803,0.01563
03/24/20 16:49:32.308758 -0.00195,0.97534,0.01465
03/24/20 16:49:32.318050 -0.00708,0.97803,0.01587
03/24/20 16:49:32.327332 -0.00879,0.98535,0.01855
03/24/20 16:49:32.336620 -0.00439,0.97144,0.01929
03/24/20 16:49:32.345928 -0.00464,0.97583,0.01636
03/24/20 16:49:32.355225 -0.00439,0.97559,0.01855
03/24/20 16:49:32.364239 -0.00195,0.97852,0.01538
03/24/20 16:49:32.373528 -0.00635,0.97607,0.01855
03/24/20 16:49:32.382816 -0.00391,0.97510,0.01978
03/24/20 16:49:32.388145 -0.00732,0.97900,0.01416
03/24/20 16:49:32.397209 -0.00439,0.97437,0.01758
03/24/20 16:49:32.406509 -0.00342,0.97241,0.01636
03/24/20 16:49:32.415817 -0.00586,0.97803,0.01733
03/24/20 16:49:32.425110 -0.00391,0.97705,0.01660
03/24/20 16:49:32.434406 -0.00537,0.97437,0.01782
03/24/20 16:49:32.443695 -0.00732,0.97583,0.01880
03/24/20 16:49:32.452988 -0.00635,0.98047,0.01807
03/24/20 16:49:32.462032 -0.00439,0.97461,0.01807
03/24/20 16:49:32.471325 -0.00317,0.97852,0.01514
03/24/20 16:49:32.476665 -0.00342,0.97705,0.01587
03/24/20 16:49:32.485966 -0.00415,0.97461,0.01367
03/24/20 16:49:32.495007 -0.00317,0.97485,0.01733
03/24/20 16:49:32.504276 -0.00342,0.97461,0.01587
03/24/20 16:49:32.513557 -0.00488,0.98193,0.01489
03/24/20 16:49:32.522861 -0.00317,0.97754,0.01660
03/24/20 16:49:32.532150 -0.00415,0.97485,0.01538
03/24/20 16:49:32.541431 -0.00317,0.98218,0.01611
03/24/20 16:49:32.550690 -0.00488,0.97437,0.01636
03/24/20 16:49:32.559723 -0.00562,0.97485,0.01855
03/24/20 16:49:32.565052 -0.00122,0.97876,0.01318
03/24/20 16:49:32.574348 -0.00684,0.97803,0.01611
03/24/20 16:49:32.583626 -0.00269,0.97046,0.01611
03/24/20 16:49:32.592644 -0.00195,0.97729,0.01294
03/24/20 16:49:32.601936 -0.00342,0.97119,0.01929
03/24/20 16:49:32.611229 -0.00488,0.98145,0.01904
03/24/20 16:49:32.620518 -0.00610,0.97461,0.01587
03/24/20 16:49:32.629807 -0.00293,0.97632,0.01563
03/24/20 16:49:32.639114 -0.00220,0.97461,0.01855
03/24/20 16:49:32.648415 -0.00317,0.97534,0.01123
03/24/20 16:49:32.657917 0.00024,0.97974,0.01904
03/24/20 16:49:32.667194 -0.00439,0.97876,0.01733
03/24/20 16:49:32.676476 -0.00366,0.97583,0.02002
03/24/20 16:49:32.685753 -0.00513,0.97925,0.01514
03/24/20 16:49:32.695049 -0.00635,0.97461,0.01489
03/24/20 16:49:32.704331 -0.00391,0.97900,0.01855
03/24/20 16:49:32.713612 -0.00269,0.97510,0.01855
03/24/20 16:49:32.722649 -0.00391,0.97778,0.01685
03/24/20 16:49:32.731941 -0.00366,0.98096,0.01831
03/24/20 16:49:32.741234 -0.00537,0.97339,0.01440
03/24/20 16:49:32.746567 -0.00562,0.97437,0.01733
03/24/20 16:49:32.755588 -0.00391,0.97705,0.01733
03/24/20 16:49:32.764881 -0.00391,0.97656,0.01660
03/24/20 16:49:32.774193 -0.00342,0.97705,0.01416
03/24/20 16:49:32.783485 -0.00366,0.97998,0.01782
03/24/20 16:49:32.792770 -0.00366,0.97803,0.01782
03/24/20 16:49:32.802067 -0.00342,0.97241,0.01636
03/24/20 16:49:32.811359 -0.00537,0.97363,0.01587
03/24/20 16:49:32.820393 -0.00171,0.97900,0.01904
03/24/20 16:49:32.829697 -0.00537,0.97705,0.01587
03/24/20 16:49:32.835041 -0.00342,0.97949,0.01489
03/24/20 16:49:32.844334 -0.00684,0.97217,0.01367
03/24/20 16:49:32.853394 -0.00439,0.97388,0.01880
03/24/20 16:49:32.862667 -0.00464,0.97412,0.01636
03/24/20 16:49:32.871975 -0.00464,0.97998,0.01709
03/24/20 16:49:32.881268 -0.00488,0.97827,0.01685
03/24/20 16:49:32.890575 -0.00464,0.97363,0.01685
03/24/20 16:49:32.899834 -0.00781,0.97559,0.01758
03/24/20 16:49:32.909126 -0.00122,0.97681,0.01685
03/24/20 16:49:32.918186 -0.00439,0.98535,0.01733
03/24/20 16:49:32.923531 -0.00586,0.97974,0.01611
03/24/20 16:49:32.932804 -0.00586,0.97827,0.01660
03/24/20 16:49:32.942112 -0.00171,0.97241,0.01270
03/24/20 16:49:32.951111 -0.00391,0.97729,0.01807
03/24/20 16:49:32.960392 -0.00684,0.97754,0.01538
03/24/20 16:49:32.969677 -0.00220,0.98291,0.01416
03/24/20 16:49:32.978973 -0.00171,0.97266,0.01587
03/24/20 16:49:32.988255 -0.00537,0.97607,0.01416
03/24/20 16:49:32.997547 -0.00439,0.97607,0.02075
03/24/20 16:49:33.006851 -0.00537,0.97876,0.01367
03/24/20 16:49:33.015884 -0.00220,0.97583,0.01636
03/24/20 16:49:33.021229 -0.00757,0.97437,0.02075
03/24/20 16:49:33.030521 -0.00293,0.97754,0.01294
03/24/20 16:49:33.039822 -0.00439,0.97705,0.01563
03/24/20 16:49:33.048847 0.00024,0.98193,0.01367
03/24/20 16:49:33.058155 -0.00537,0.97534,0.01807
03/24/20 16:49:33.067425 -0.00366,0.97437,0.01733
03/24/20 16:49:33.076702 -0.00586,0.97314,0.01831
03/24/20 16:49:33.086014 -0.00586,0.97900,0.01807
03/24/20 16:49:33.095264 -0.00635,0.97485,0.01978
03/24/20 16:49:33.104557 -0.00537,0.97852,0.01587
03/24/20 16:49:33.114071 -0.00366,0.97705,0.01660
03/24/20 16:49:33.123379 -0.00415,0.97461,0.01538
03/24/20 16:49:33.132687 -0.00391,0.97412,0.01514
03/24/20 16:49:33.141987 -0.00537,0.97656,0.01953
03/24/20 16:49:33.151299 -0.00439,0.97949,0.01563
03/24/20 16:49:33.160603 -0.00464,0.97559,0.02002
03/24/20 16:49:33.169865 -0.00732,0.97559,0.01563
03/24/20 16:49:33.178921 -0.00244,0.97485,0.01636
03/24/20 16:49:33.188198 -0.00415,0.97461,0.01123
03/24/20 16:49:33.197453 -0.00684,0.97632,0.01465
03/24/20 16:49:33.202770 -0.00439,0.97754,0.01855
03/24/20 16:49:33.211826 -0.00342,0.97852,0.01514
03/24/20 16:49:33.221107 -0.00317,0.97900,0.01855
03/24/20 16:49:33.230389 -0.00537,0.97656,0.01855
03/24/20 16:49:33.239693 -0.00537,0.97754,0.01660
03/24/20 16:49:33.248997 -0.00415,0.97559,0.01953
03/24/20 16:49:33.258301 -0.00317,0.97803,0.01440
03/24/20 16:49:33.267590 -0.00488,0.97607,0.01807
03/24/20 16:49:33.276634 -0.00244,0.97412,0.01685
03/24/20 16:49:33.285923 -0.00391,0.97656,0.01270
03/24/20 16:49:33.291264 -0.00366,0.97559,0.01733
03/24/20 16:49:33.300556 -0.00684,0.97876,0.01611
03/24/20 16:49:33.309616 -0.00537,0.97803,0.01367
03/24/20 16:49:33.318901 -0.01025,0.96606,0.01733
03/24/20 16:49:33.328194 -0.00513,0.97266,0.01953
03/24/20 16:49:33.337502 -0.00049,0.98193,0.01831
03/24/20 16:49:33.346806 -0.00317,0.97437,0.01514
03/24/20 16:49:33.356110 -0.00488,0.96899,0.01318
03/24/20 16:49:33.365398 0.00146,0.97314,0.01782
03/24/20 16:49:33.374439 -0.00220,0.97363,0.01733
03/24/20 16:49:33.379761 -0.00391,0.97485,0.01587
03/24/20 16:49:33.389042 -0.00586,0.97729,0.01465
03/24/20 16:49:33.398335 -0.00537,0.97461,0.02075
03/24/20 16:49:33.407394 -0.00537,0.97241,0.01807
03/24/20 16:49:33.416683 -0.00220,0.97534,0.02051
03/24/20 16:49:33.425964 -0.00244,0.98486,0.01685
03/24/20 16:49:33.435261 -0.00488,0.97314,0.02026
03/24/20 16:49:33.444569 -0.00244,0.97754,0.01367
03/24/20 16:49:33.453842 -0.00391,0.97461,0.01538
03/24/20 16:49:33.463135 -0.00342,0.97754,0.01465
03/24/20 16:49:33.472656 0.00073,0.97534,0.01465
03/24/20 16:49:33.481934 -0.00391,0.97583,0.01416
03/24/20 16:49:33.491238 -0.00854,0.97266,0.01782
03/24/20 16:49:33.500519 -0.00415,0.97363,0.01758
03/24/20 16:49:33.509811 -0.00146,0.97754,0.01685
03/24/20 16:49:33.519112 -0.00488,0.97607,0.01709
03/24/20 16:49:33.528408 -0.00537,0.97803,0.01611
03/24/20 16:49:33.537453 -0.00171,0.97803,0.01807
03/24/20 16:49:33.546734 -0.00220,0.97583,0.01636
03/24/20 16:49:33.556019 -0.00391,0.98145,0.01465
03/24/20 16:49:33.561363 -0.00879,0.97046,0.01270
03/24/20 16:49:33.570416 -0.00317,0.97363,0.01416
03/24/20 16:49:33.579708 -0.00586,0.97363,0.01904
03/24/20 16:49:33.588993 -0.00391,0.97900,0.01367
03/24/20 16:49:33.598301 -0.00537,0.97949,0.01660
03/24/20 16:49:33.607609 -0.00488,0.97852,0.01318
03/24/20 16:49:33.616859 -0.00244,0.97681,0.01343
03/24/20 16:49:33.626122 -0.00415,0.98047,0.01270
03/24/20 16:49:33.635166 -0.00342,0.97803,0.01758
03/24/20 16:49:33.644470 -0.00439,0.97778,0.01367
03/24/20 16:49:33.649818 -0.00537,0.97656,0.01758
03/24/20 16:49:33.659115 -0.00513,0.97900,0.01855
03/24/20 16:49:33.668175 -0.00684,0.98145,0.01758
03/24/20 16:49:33.677483 -0.00659,0.97852,0.02002
03/24/20 16:49:33.686771 -0.00293,0.97168,0.01416
03/24/20 16:49:33.696049 -0.00537,0.97900,0.01782
03/24/20 16:49:33.705353 -0.00732,0.97998,0.01563
03/24/20 16:49:33.714638 -0.00537,0.97754,0.01660
03/24/20 16:49:33.723904 -0.00488,0.97461,0.01563
03/24/20 16:49:33.732956 -0.00610,0.97949,0.01367
03/24/20 16:49:33.738300 -0.00366,0.97461,0.01782
03/24/20 16:49:33.747578 -0.00342,0.97705,0.01660
03/24/20 16:49:33.756855 -0.00049,0.97583,0.01416
03/24/20 16:49:33.765881 -0.00244,0.97607,0.01318
03/24/20 16:49:33.775143 -0.00537,0.97437,0.01318
03/24/20 16:49:33.784435 -0.00269,0.97656,0.01611
03/24/20 16:49:33.793716 -0.00244,0.97754,0.02026
03/24/20 16:49:33.803017 -0.00513,0.97461,0.01465
03/24/20 16:49:33.812298 -0.00342,0.97314,0.01587
03/24/20 16:49:33.821575 -0.00269,0.97681,0.01855
03/24/20 16:49:33.831097 -0.00317,0.97705,0.01660
03/24/20 16:49:33.840386 -0.00439,0.97900,0.01343
03/24/20 16:49:33.849689 -0.00830,0.97314,0.01392
03/24/20 16:49:33.858975 -0.00537,0.97803,0.01831
03/24/20 16:49:33.868244 -0.00317,0.97900,0.01587
03/24/20 16:49:33.877544 -0.00830,0.97607,0.01294
03/24/20 16:49:33.886822 -0.00537,0.97485,0.01367
03/24/20 16:49:33.895878 -0.00732,0.97559,0.01587
03/24/20 16:49:33.905170 -0.00269,0.97632,0.02100
03/24/20 16:49:33.914471 -0.00220,0.97559,0.01904
03/24/20 16:49:33.919800 -0.00366,0.97534,0.01611
03/24/20 16:49:33.928856 -0.00293,0.97852,0.01636
03/24/20 16:49:33.938164 -0.00439,0.97607,0.01538
03/24/20 16:49:33.947453 -0.00269,0.97656,0.01538
03/24/20 16:49:33.956745 -0.00366,0.97827,0.01318
03/24/20 16:49:33.966049 -0.00342,0.97705,0.01733
03/24/20 16:49:33.975346 -0.00537,0.97998,0.01221
03/24/20 16:49:33.984634 -0.00220,0.97949,0.01733
03/24/20 16:49:33.993668 -0.00684,0.97607,0.01587
03/24/20 16:49:34.002960 -0.00391,0.97852,0.01465
03/24/20 16:49:34.008308 -0.00171,0.97607,0.01489
03/24/20 16:49:34.017582 -0.00415,0.97412,0.01563
03/24/20 16:49:34.026627 -0.00391,0.97827,0.01636
03/24/20 16:49:34.035923 -0.00732,0.97559,0.01758
03/24/20 16:49:34.045219 -0.00122,0.97656,0.02051
03/24/20 16:49:34.054520 -0.00439,0.97412,0.01855
03/24/20 16:49:34.063828 -0.00293,0.98047,0.01685
03/24/20 16:49:34.073139 -0.00195,0.97705,0.01660
03/24/20 16:49:34.082443 -0.00122,0.97559,0.01685
03/24/20 16:49:34.091488 -0.00537,0.97681,0.01416
03/24/20 16:49:34.096832 -0.00317,0.97534,0.01367
03/24/20 16:49:34.106140 -0.00439,0.97559,0.01758
03/24/20 16:49:34.115421 -0.00317,0.97559,0.01880
03/24/20 16:49:34.124447 -0.00171,0.97803,0.01880
03/24/20 16:49:34.133755 -0.00439,0.98047,0.01611
03/24/20 16:49:34.143047 -0.00586,0.97803,0.01538
03/24/20 16:49:34.152332 -0.00098,0.97583,0.01538
03/24/20 16:49:34.161617 -0.00586,0.97510,0.01636
03/24/20 16:49:34.170898 -0.00391,0.97485,0.01660
03/24/20 16:49:34.180206 -0.00171,0.97827,0.01880
03/24/20 16:49:34.189732 -0.00684,0.97388,0.01538
03/24/20 16:49:34.199020 -0.00586,0.97705,0.01807
03/24/20 16:49:34.208328 -0.00171,0.97241,0.01685
03/24/20 16:49:34.217613 -0.00513,0.97607,0.01416
03/24/20 16:49:34.226898 -0.00537,0.97607,0.01855
03/24/20 16:49:34.236187 -0.00537,0.97290,0.01709
03/24/20 16:49:34.245499 -0.00391,0.97461,0.01416
03/24/20 16:49:34.254551 -0.00537,0.97705,0.01367
03/24/20 16:49:34.263844 -0.00171,0.97656,0.01563
03/24/20 16:49:34.273125 -0.00513,0.97607,0.01489
03/24/20 16:49:34.278469 -0.00220,0.97559,0.01660
03/24/20 16:49:34.287529 -0.00171,0.97412,0.01636
03/24/20 16:49:34.296822 -0.00317,0.97485,0.01636
03/24/20 16:49:34.306099 -0.00317,0.97437,0.01416
03/24/20 16:49:34.315384 -0.00317,0.97974,0.01172
03/24/20 16:49:34.324692 -0.00684,0.97437,0.01660
03/24/20 16:49:34.333984 -0.00391,0.97852,0.01318
03/24/20 16:49:34.343292 -0.00684,0.97754,0.01587
03/24/20 16:49:34.352325 -0.00488,0.97754,0.01636
03/24/20 16:49:34.361610 -0.00439,0.97534,0.01709
03/24/20 16:49:34.366940 -0.00391,0.97559,0.01953
03/24/20 16:49:34.376247 -0.00366,0.97632,0.01489
03/24/20 16:49:34.385292 -0.00635,0.97485,0.01489
03/24/20 16:49:34.394600 -0.00635,0.97754,0.01807
03/24/20 16:49:34.403893 -0.00317,0.97705,0.01880
03/24/20 16:49:34.413166 -0.00439,0.97681,0.01855
03/24/20 16:49:34.422462 -0.00122,0.97534,0.01489
03/24/20 16:49:34.431770 -0.00024,0.97412,0.01831
03/24/20 16:49:34.441078 -0.00269,0.97900,0.01221
03/24/20 16:49:34.450119 -0.00439,0.97607,0.01489
03/24/20 16:49:34.455467 -0.00342,0.97803,0.01880
03/24/20 16:49:34.464764 -0.00415,0.97778,0.01611
03/24/20 16:49:34.474060 -0.00195,0.97705,0.01367
03/24/20 16:49:34.483101 -0.00537,0.97949,0.01514
03/24/20 16:49:34.492397 -0.00439,0.97681,0.01514
03/24/20 16:49:34.501705 -0.00537,0.97437,0.01270
03/24/20 16:49:34.511017 -0.00781,0.97314,0.01587
03/24/20 16:49:34.520309 -0.00586,0.97485,0.01782
03/24/20 16:49:34.529606 -0.00488,0.98047,0.01978
03/24/20 16:49:34.538918 -0.00488,0.97461,0.01270
03/24/20 16:49:34.548462 -0.00488,0.97412,0.01953
03/24/20 16:49:34.557743 -0.00342,0.97754,0.01660
03/24/20 16:49:34.567040 -0.00391,0.97656,0.01855
03/24/20 16:49:34.576347 -0.00366,0.97559,0.01489
03/24/20 16:49:34.585659 -0.00366,0.97705,0.01367
03/24/20 16:49:34.594940 -0.00317,0.97632,0.01514
03/24/20 16:49:34.604252 -0.00269,0.97534,0.01978
03/24/20 16:49:34.613297 -0.00586,0.97461,0.01489
03/24/20 16:49:34.622582 -0.00146,0.97681,0.01880
03/24/20 16:49:34.631870 -0.00293,0.97559,0.01855
03/24/20 16:49:34.637219 -0.00537,0.97412,0.01489
03/24/20 16:49:34.646259 -0.00732,0.97412,0.01733
03/24/20 16:49:34.655548 -0.00439,0.97803,0.01758
03/24/20 16:49:34.664837 -0.00293,0.97900,0.01465
03/24/20 16:49:34.674122 -0.00195,0.97705,0.01636
03/24/20 16:49:34.683414 -0.00342,0.97705,0.01758
03/24/20 16:49:34.692688 -0.00439,0.97559,0.01636
03/24/20 16:49:34.701969 -0.00635,0.97852,0.01831
03/24/20 16:49:34.711018 -0.00635,0.98145,0.01880
03/24/20 16:49:34.720299 -0.00537,0.97607,0.01733
03/24/20 16:49:34.725647 -0.00415,0.97339,0.01904
03/24/20 16:49:34.734921 -0.00562,0.97729,0.01733
03/24/20 16:49:34.743980 -0.00537,0.97461,0.01611
03/24/20 16:49:34.753288 -0.00439,0.97949,0.01880
03/24/20 16:49:34.762600 -0.00342,0.98096,0.01221
03/24/20 16:49:34.771877 -0.00537,0.97803,0.01587
03/24/20 16:49:34.781185 -0.00220,0.97607,0.01514
03/24/20 16:49:34.790493 -0.00122,0.97803,0.01611
03/24/20 16:49:34.799778 -0.00195,0.97583,0.01489
03/24/20 16:49:34.808834 -0.00220,0.97412,0.01416
03/24/20 16:49:34.814182 -0.00439,0.97485,0.01440
03/24/20 16:49:34.823498 -0.00586,0.97852,0.01465
03/24/20 16:49:34.832787 -0.00537,0.98242,0.01367
03/24/20 16:49:34.841839 -0.00439,0.97656,0.01270
03/24/20 16:49:34.851151 -0.00391,0.97534,0.01587
03/24/20 16:49:34.860436 -0.00488,0.97974,0.01367
03/24/20 16:49:34.869732 -0.00659,0.97363,0.01709
03/24/20 16:49:34.879036 -0.00317,0.97803,0.01855
03/24/20 16:49:34.888344 -0.00586,0.97754,0.01782
03/24/20 16:49:34.897656 -0.00122,0.97485,0.01685
03/24/20 16:49:34.907200 -0.00269,0.97363,0.01978
03/24/20 16:49:34.916489 -0.00537,0.97632,0.01855
03/24/20 16:49:34.925800 -0.00684,0.97900,0.01685
03/24/20 16:49:34.935112 -0.00781,0.97314,0.01221
03/24/20 16:49:34.944424 -0.00854,0.98730,0.01172
03/24/20 16:49:34.953713 -0.00732,0.98145,0.01514
03/24/20 16:49:34.963024 -0.00537,0.98047,0.01465
03/24/20 16:49:34.972088 -0.00293,0.97656,0.01807
03/24/20 16:49:34.981381 -0.00391,0.97192,0.01660
03/24/20 16:49:34.990673 -0.00366,0.97754,0.01611
03/24/20 16:49:34.996025 -0.00513,0.96973,0.01807
03/24/20 16:49:35.005058 -0.00293,0.97803,0.01465
03/24/20 16:49:35.014351 -0.00171,0.97119,0.01978
03/24/20 16:49:35.023640 -0.00024,0.97168,0.01880
03/24/20 16:49:35.032936 -0.00391,0.97607,0.01685
03/24/20 16:49:35.042248 -0.00439,0.97559,0.01611
03/24/20 16:49:35.051559 -0.00586,0.97632,0.01685
03/24/20 16:49:35.060837 -0.00879,0.97900,0.01489
03/24/20 16:49:35.069901 -0.00708,0.97510,0.01392
03/24/20 16:49:35.079197 -0.00781,0.97705,0.01636
03/24/20 16:49:35.084545 -0.00635,0.97534,0.01758
03/24/20 16:49:35.093845 -0.00732,0.97729,0.01465
03/24/20 16:49:35.102909 -0.00513,0.97949,0.01831
03/24/20 16:49:35.112206 -0.00586,0.97314,0.01636
03/24/20 16:49:35.121513 -0.00488,0.97290,0.01611
03/24/20 16:49:35.130791 -0.00146,0.97217,0.01514
03/24/20 16:49:35.140095 -0.00293,0.97485,0.01367
03/24/20 16:49:35.149391 -0.00415,0.97925,0.01782
03/24/20 16:49:35.158695 -0.00391,0.97412,0.01636
03/24/20 16:49:35.167751 -0.00684,0.97534,0.01709
03/24/20 16:49:35.177048 -0.00220,0.97437,0.01587
03/24/20 16:49:35.182396 -0.00391,0.97852,0.01587
03/24/20 16:49:35.191708 -0.00488,0.97949,0.01807
03/24/20 16:49:35.200748 -0.00586,0.97559,0.01416
03/24/20 16:49:35.210056 -0.00537,0.97705,0.01660
03/24/20 16:49:35.219349 -0.00439,0.97656,0.01660
03/24/20 16:49:35.228657 -0.00537,0.97607,0.01538
03/24/20 16:49:35.237930 -0.00195,0.97290,0.01685
03/24/20 16:49:35.247227 -0.00537,0.97949,0.01563
03/24/20 16:49:35.256535 -0.00220,0.97290,0.01807
03/24/20 16:49:35.265579 -0.00488,0.97681,0.01807
03/24/20 16:49:35.270920 -0.00269,0.97510,0.01416
03/24/20 16:49:35.280205 -0.00781,0.97363,0.01807
03/24/20 16:49:35.289516 -0.00415,0.97852,0.01489
03/24/20 16:49:35.298550 -0.00317,0.97632,0.01587
03/24/20 16:49:35.307842 -0.00586,0.97559,0.02002
03/24/20 16:49:35.317127 -0.00537,0.97803,0.02026
03/24/20 16:49:35.326424 -0.00269,0.97705,0.01758
03/24/20 16:49:35.335732 -0.00513,0.97656,0.01636
03/24/20 16:49:35.345020 -0.00586,0.97583,0.01587
03/24/20 16:49:35.354317 -0.00244,0.97437,0.01172
03/24/20 16:49:35.363846 -0.00317,0.97510,0.01611
03/24/20 16:49:35.373158 -0.00342,0.97437,0.01733
03/24/20 16:49:35.382443 -0.00586,0.97485,0.01636
03/24/20 16:49:35.391743 -0.00171,0.97827,0.01685
03/24/20 16:49:35.401035 -0.00342,0.97681,0.01685
03/24/20 16:49:35.410347 -0.00684,0.97266,0.01953
03/24/20 16:49:35.419640 -0.00391,0.97534,0.01685
03/24/20 16:49:35.428703 -0.00391,0.97607,0.01514
03/24/20 16:49:35.438000 -0.00586,0.98535,0.01978
03/24/20 16:49:35.447300 -0.00562,0.97900,0.01636
03/24/20 16:49:35.452641 -0.00439,0.97339,0.01221
03/24/20 16:49:35.461693 -0.00415,0.97754,0.01563
